COM.UA,0,0,
COM.TR,0,0,
COM.SA,0,0,
COM.RU,0,0,
COM.NSATC.NET,1,0,
COM.MX,0,0,
COM.MWCLOUDCDN.COM,1,0,
COM.MSCHCDN.COM,1,0,
COM.IQIYI.COM,1,0,
COM.GT,0,0,
COM.FOWD0.RU,1,0,
COM.FASTCDN.COM,1,0,
COM.EG,0,0,
COM.DO,0,0,
COM.CHINAAZUREEDGE.COM,1,0,
COM.CACHECN.COM,1,0,
COM.AU,0,0,
COM.AKADNS.NET,2,0,
CO.TH,0,0,
CO.KR,0,0,
CO.KE,0,0,
CO.JP,0,0,
CNTV.CN,0,0,
CNCNX.COM,0,0,
CN4E.COM,0,0,
CN.WSGLB0.COM,1,0,
CN.WSDVS.COM,1,0,
CN.SCSDNS.COM,1,0,
CN.OURCLOUDSEC.COM,1,0,
CMHL.COM,1,0,
CMGAME.COM,0,0,
CMCM.COM,0,0,
CLOUDFLARE.NET,1,0,
CLOUDFLARE.CRSERVERS.COM,1,0,
CLOUDFLARE.COM,0,0,
CLOUDAPP.NET,0,0,
CLOUDAPP.AZURE.COM,1,0,
CLOUD1.AEGINS.NET,1,0,
CLOUD.QIKU.COM,1,0,
CLOUD.OURWEBPIC.COM,1,0,
CLOCK.REDHAT.COM,1,0,
CLOCK-E.AKAMAI.COM,1,0,
CLIENTS5.GOOGLE.COM,1,0,
CLIENTS4.GOOGLE.COM,1,0,
CLIENTS3.GOOGLE.COM,1,0,
CLIENTS1.GOOGLE.COM,3,0,
CL,0,0,
CHINACACHE.NET,0,0,
CHINACACHE.COM,0,0,
CHINAAZUREEDGE.COM,0,0,
CHILLESTMONKEY.COM,0,0,
CHANGEJIA.CHANGYOU.COM,1,0,
CFG.SRCHDELIV.COM,1,0,
CF.DUBA.NET,1,0,
CERN.CH,0,0,
CENTANET.COM,0,0,
CEIPMSN.COM,0,0,
CDNORIGIN.JIJI.COM,1,0,
CDN3000.COM,0,0,
CDN20.ORG,0,0,
CDN.RUN,0,0,
CDN.DLGSLB.COM,1,0,
CDN.ANYCAST.ME,1,0,
CDC2-ORIGIN-PSAAS-ACCESSPORTALQAF1.JPMORGAN.COM,1,0,
CD3B22264F572BB3C0258D5AB73BA60E.360WZB.CN,1,0,
CCOO.CN,0,0,
CCIT.EDU.TW,1,0,
CC.HIWIFI.COM,1,0,
CASH.RBC.RU,1,0,
CAM,0,0,
CALOTTERY.COM,0,0,
CACHECN.COM,0,0,
CACHE.WPS.CN,1,0,
CA.TRAFFICMANAGER.NET,1,0,
CA.INDEED.COM,1,0,
CA,0,0,
C3.XIAOMI.COM,1,0,
C10R.FACEBOOK.COM,1,0,
C.DNS.CN,2,0,
C-MSEDGE.NET,0,0,
C-CTRIP.COM,0,0,
C-0001.C-MSEDGE.NET,1,0,
BZ,0,0,
BYD29.SAPBYDESIGN.COM,1,0,
BUSHLANOV-ADVOKAT.RU,1,0,
BULUTOF.INFO,7,0,
BT.CO.UK,1,0,
BSHARE.CN,0,0,
BRANDS-US-ZIPLOC-REDIRECT.TRAFFICMANAGER.NET,1,0,
BP.BLOGSPOT.COM,1,0,
BORINGVERSE.COM,0,0,
BOOKING.COM,1,0,
BOOK265.CN,0,0,
BNPPARIBAS.COM,0,0,
BMS,0,0,
BLOOMINGDALES.COM,0,0,
BLOOMBERG.NET,0,0,
BLOGSPOT.COM,0,0,
BL.KONSTANT.NO,1,0,
BJ.CENTANET.COM,1,0,
BITXBIT.COM,0,0,
BITDEFENDER.NET,0,0,
BIS.ALIPAYDNS.COM,1,0,
BING.COM,0,0,
BIGDEMO.ME,0,0,
BID,0,0,
BH,0,0,
BG,0,0,
BENEFITS.MLIVE.COM,1,0,
BELKIN.COM,0,0,
BEFEN.NET,0,0,
BDSTATIC.COM,0,0,
BBT,0,0,
BBK.COM,0,0,
BBC.CO.UK,1,0,
BB5.HAONIC.NET,1,0,
BAOFENG.NET,0,0,
BAOFENG.COM,0,0,
BANRURAL.COM.GT,1,0,
BANKOFAMERICA.COM,0,0,
BANCOPARIS.CL,0,0,
BANCLUSTER.SLCC.EDU,1,0,
BAIDUSTATIC.COM,1,0,
BAIDUPAN.COM,0,0,
BAIDU.COM.EG,1,0,
BAGGI.COM,1,0,
BABY.JOYRIDEDAY.COM,1,0,
B.ROOT-SERVERS.NET,10,0,
B.IN-ADDR-SERVERS.ARPA,1,0,
B.DNS.CN,2,0,
B-IO.CO,0,0,
AZURE.COM,0,0,
AXIO.NET,0,0,
AXENTRA.COM,0,0,
AXC.NL,0,0,
AWSDNS-53.ORG,0,0,
AWSDNS-52.NET,0,0,
AWSDNS-49.CO.UK,1,0,
AWSDNS-44.NET,0,0,
AWSDNS-06.ORG,0,0,
AWSDNS-04.NET,0,0,
AWSDNS-03.CO.UK,1,0,
AW.ATOSORIGIN.COM,1,0,
AVTS.MCAFEE.COM,1,0,
AVQS.MCAFEE.COM,1,0,
AV4.NSTLD.COM,7,0,
AV3.NSTLD.COM,8,0,
AV2.NSTLD.COM,3,0,
AV1.NSTLD.COM,3,0,
AUTOOCENKA.PRO,1,0,
AUTODESK.COM,1,0,
AUTHDNS.RIPE.NET,2,0,
AUTH01.NIANET.DK,1,0,
ATT.NET,0,0,
ATOSORIGIN.COM,0,0,
ASUSCOMM.COM,0,0,
ASK.COM,10,0,
ASIA3.AKAM.NET,1,0,
ASDAGOODLIVING.CO.UK,1,0,
ARPA.DNS.BR,2,0,
ARMMF.ADOBE.COM,1,0,
ARM.COM,0,0,
AR,0,0,
APS.AMAP.COM,1,0,
APPSPOT.COM,0,0,
APPLOG.UC.CN,1,0,
APPLE-DNS.NET,0,0,
APPHOME.VIPSINAAPP.COM,1,0,
APPFLY.MOBI,1,0,
APPCHIZI.COM,0,0,
APP.58.COM,1,0,
API.TAOBAO.COM,2,0,
API.SURFEASY.COM,1,0,
API.EASOU.COM,1,0,
API.163.COM,1,0,
APERIO.SKF.COM,1,0,
AP-SOUTHEAST-2.AMAZONAWS.COM,1,0,
AON.BZ,0,0,
AOL.COM,0,0,
ANYTHING2MP3.COM,1,0,
ANYCAST.ME,0,0,
ANS3.HINET.TW,1,0,
ANS2.HINET.NET,1,0,
ANS0.EWETEL.DE,1,0,
ANJUKE.COM,0,0,
ANDROID.GOOGLEAPIS.COM,1,0,
ANDROID.COM,0,0,
AMS1.CLOUDFRONT.NET,1,0,
AMDC.ALIPAY.COM,1,0,
AMAZON.COM,0,0,
AMAP.COM,0,0,
ALLTEL.NET,1,0,
ALL.RELIEVAL.COM,1,0,
ALL-TORRENTS.1080P.SPACE,1,0,
ALITRIP.980099.COM,1,0,
ALIDNS.COM,0,0,
ALICDN.ZGIRLS.NET,1,0,
ALHINDHOLIDAYS.COM,1,0,
ALARY.ACCOUNTANT,1,0,
ALARM1.COM,1,0,
AL,0,0,
AKAMAITECH.NET,0,0,
AKAMAI.COM,0,0,
AKADNS.ORG,0,0,
AKADNS.NET,0,0,
AJMISHRA.NET,0,0,
AJKDNS2.COM,0,0,
AITELECOM.RU,0,0,
AIRBNB.COM,0,0,
AILLERON.COM,0,0,
AILITJ.APPCHIZI.COM,1,0,
AIDOSSOFTWARE.DE,0,0,
AICHAOXING.COM,0,0,
AI,0,0,
AHNLAB.COM,0,0,
AHBL.ORG,0,0,
AFRINIC.NET,0,0,
AFILIAS-NST.ORG,0,0,
AEGINS.NET,0,0,
AE,0,0,
ADTECHUS.COM,0,0,
ADSMOGO.NET,0,0,
ADOLFOAPPLES.BID,1,0,
ADOBESC.COM,0,0,
ADOBE.COM,0,0,
ADNS3.DEVRY.NET,1,0,
ADNS2.DEVRY.NET,1,0,
ADMOBI360.COM,1,0,
ADMICRO.VN,0,0,
ADMEDIA.CO.KE,1,0,
ADAALO.COM,0,0,
AD.EWSAD.NET,1,0,
ACTICES.COM,0,0,
ACROBITS.CZ,0,0,
ACERTWP.COM.TW,1,0,
ACCOUNTANT,0,0,
AC.JP,0,0,
A8.QCBLZX.COM,1,0,
A3.VERISIGNDNS.COM,3,0,
A26-128.AKADNS.ORG,1,0,
A24-66.AKAM.NET,1,0,
A2.VERISIGNDNS.COM,1,0,
A13-192.AKAMAIEDGE.NET,3,0,
A12-193.AKAMAITECH.NET,1,0,
A1.VERISIGNDNS.COM,1,0,
A.YXIMGS.COM,1,0,
A.ROOT-SERVERS.NET,2,0,
A.ORAYIMG.COM,1,0,
989QHBCXSSJ13.COM,0,0,
980099.COM,0,0,
8686C.COM,0,0,
848848.CC,0,0,
80HB81A156D.WEBCFS01.COM,1,0,
70.IN-ADDR.ARPA,1,0,
64.IN-ADDR.ARPA,1,0,
61.IN-ADDR.ARPA,1,0,
58.IN-ADDR.ARPA,1,0,
53YL.COM,1,0,
51TESTING.NET,0,0,
4399SY.COM,0,0,
3GPPNETWORK.ORG,0,0,
3GIMG.QQ.COM,1,0,
3G.YOUKU.COM,1,0,
360WZB.CN,0,0,
360GTM.COM,1,0,
360.COM,0,0,
36.IN-ADDR.ARPA,1,0,
3.LOGMEIN-GATEWAY.COM,1,0,
2DMOVIE.COM,1,0,
222.IN-ADDR.ARPA,1,0,
220.IN-ADDR.ARPA,1,0,
219.IN-ADDR.ARPA,1,0,
218.IN-ADDR.ARPA,1,0,
211.IN-ADDR.ARPA,1,0,
210.IN-ADDR.ARPA,1,0,
20MINUTOS.ES,0,0,
203.IN-ADDR.ARPA,4,0,
202.IN-ADDR.ARPA,2,0,
199.IN-ADDR.ARPA,1,0,
198.IN-ADDR.ARPA,1,0,
193.IN-ADDR.ARPA,1,0,
192.IN-ADDR.ARPA,1,0,
188.IN-ADDR.ARPA,1,0,
183.IN-ADDR.ARPA,1,0,
182.IN-ADDR.ARPA,1,0,
178.IN-ADDR.ARPA,1,0,
172.IN-ADDR.ARPA,1,0,
151.IN-ADDR.ARPA,1,0,
138.IN-ADDR.ARPA,1,0,
132.IN-ADDR.ARPA,1,0,
126.NET,0,0,
124.IN-ADDR.ARPA,1,0,
122.IN-ADDR.ARPA,1,0,
117.IN-ADDR.ARPA,1,0,
116.IN-ADDR.ARPA,1,0,
1080P.SPACE,0,0,
107-174-24-104-HOST.COLOCROSSING.COM,1,0,
*.DROPBOX.COM,1,0,
